西元年,月,日,星期,總運量,日期,是否為節日,星期幾,是否週末,月份,是否寒暑假,滾動平均_7日,滾動平均_14日,去年同日,去年同日運量,是否連假前一日,是否連假最後日
2015,9,8,二,2020302,2015-09-08,否,1,0,9,0,1967040.2857142857,1956719.0,2014-09-08,,0,0
2015,9,9,三,2031625,2015-09-09,否,2,0,9,0,1971212.0,1952274.0714285714,2014-09-09,,0,0
2015,9,10,四,2053844,2015-09-10,否,3,0,9,0,1974079.7142857143,1954498.2142857143,2014-09-10,,0,0
2015,9,11,五,2198038,2015-09-11,否,4,0,9,0,1976846.5714285714,1964389.142857143,2014-09-11,,1,0
2015,9,12,六,2005731,2015-09-12,是,5,1,9,0,1989934.857142857,1972438.857142857,2014-09-12,,1,0
2015,9,13,日,1697950,2015-09-13,是,6,1,9,0,1998766.142857143,1976562.7857142857,2014-09-13,,0,0
2015,9,14,一,2028392,2015-09-14,否,0,0,9,0,2005126.0,1981743.357142857,2014-09-14,,0,1
2015,9,15,二,2045651,2015-09-15,否,1,0,9,0,2008747.2857142857,1987893.7857142857,2014-09-15,,0,0
2015,9,16,三,2049277,2015-09-16,否,2,0,9,0,2011269.0,1991240.5,2014-09-16,,0,0
2015,9,17,四,2036907,2015-09-17,否,3,0,9,0,2008849.4285714286,1991464.5714285714,2014-09-17,,0,0
2015,9,18,五,2224876,2015-09-18,否,4,0,9,0,2012683.4285714286,1994765.0,2014-09-18,,1,0
2015,9,19,六,1996811,2015-09-19,是,5,1,9,0,2011409.142857143,2000672.0,2014-09-19,,1,0
2015,9,20,日,1716051,2015-09-20,是,6,1,9,0,2013995.0,2006380.5714285714,2014-09-20,,0,0
2015,9,21,一,2000623,2015-09-21,否,0,0,9,0,2010028.0,2007577.0,2014-09-21,,0,1
2015,9,22,二,2036969,2015-09-22,否,1,0,9,0,2008787.7142857143,2008767.5,2014-09-22,,0,0
2015,9,23,三,2057760,2015-09-23,否,2,0,9,0,2009999.5714285714,2010634.2857142857,2014-09-23,,0,0
2015,9,24,四,2069696,2015-09-24,否,3,0,9,0,2014683.7142857143,2011766.5714285714,2014-09-24,,0,0
2015,9,25,五,2273736,2015-09-25,否,4,0,9,0,2021663.7142857143,2017173.5714285714,2014-09-25,,1,0
2015,9,26,六,1703801,2015-09-26,是,5,1,9,0,1979805.142857143,1995607.142857143,2014-09-26,,1,0
2015,9,27,日,1312132,2015-09-27,是,6,1,9,0,1922102.4285714286,1968048.7142857143,2014-09-27,,1,0
2015,9,28,一,685240,2015-09-28,是,0,0,9,0,1734190.5714285714,1872109.2857142857,2014-09-28,,0,0
2015,9,29,二,1129016,2015-09-29,否,1,0,9,0,1604483.0,1806635.357142857,2014-09-29,,0,1
2015,9,30,三,2055236,2015-09-30,否,2,0,9,0,1604122.4285714286,1807061.0,2014-09-30,,0,0
2015,10,1,四,2077459,2015-10-01,否,3,0,10,0,1605231.4285714286,1809957.5714285714,2014-10-01,,0,0
2015,10,2,五,2271503,2015-10-02,否,4,0,10,0,1604912.4285714286,1813288.0714285714,2014-10-02,,1,0
2015,10,3,六,2010513,2015-10-03,是,5,1,10,0,1648728.4285714286,1814266.7857142857,2014-10-03,,1,0
2015,10,4,日,1679532,2015-10-04,是,6,1,10,0,1701214.142857143,1811658.2857142857,2014-10-04,,0,0
2015,10,5,一,2037441,2015-10-05,否,0,0,10,0,1894385.7142857143,1814288.142857143,2014-10-05,,0,1
2015,10,6,二,2085377,2015-10-06,否,1,0,10,0,2031008.7142857143,1817745.857142857,2014-10-06,,0,0
2015,10,7,三,2094563,2015-10-07,否,2,0,10,0,2036626.857142857,1820374.642857143,2014-10-07,,0,0
2015,10,8,四,2234838,2015-10-08,否,3,0,10,0,2059109.5714285714,1832170.5,2014-10-08,,1,0
2015,10,9,五,1708022,2015-10-09,是,4,0,10,0,1978612.2857142857,1791762.357142857,2014-10-09,,1,0
2015,10,10,六,1746278,2015-10-10,是,5,1,10,0,1940864.4285714286,1794796.4285714286,2014-10-10,,1,0
2015,10,11,日,1569192,2015-10-11,是,6,1,10,0,1925101.5714285714,1813157.857142857,2014-10-11,,0,0
2015,10,12,一,1979908,2015-10-12,否,0,0,10,0,1916882.5714285714,1905634.142857143,2014-10-12,,0,1
2015,10,13,二,2022616,2015-10-13,否,1,0,10,0,1907916.7142857143,1969462.7142857143,2014-10-13,,1,0
2015,10,14,三,2058401,2015-10-14,是,2,0,10,0,1902750.7142857143,1969688.7857142857,2014-10-14,,1,0
2015,10,15,四,2074445,2015-10-15,是,3,0,10,0,1879837.4285714286,1969473.5,2014-10-15,,0,0
2015,10,16,五,2252187,2015-10-16,否,4,0,10,0,1957575.2857142857,1968093.7857142857,2014-10-16,,1,1
2015,10,17,六,2046525,2015-10-17,是,5,1,10,0,2000467.7142857143,1970666.0714285714,2014-10-17,,1,0
2015,10,18,日,1743384,2015-10-18,是,6,1,10,0,2025352.2857142857,1975226.9285714286,2014-10-18,,0,0
2015,10,19,一,1978958,2015-10-19,否,0,0,10,0,2025216.5714285714,1971049.5714285714,2014-10-19,,0,1
2015,10,20,二,2031443,2015-10-20,否,1,0,10,0,2026477.5714285714,1967197.142857143,2014-10-20,,1,0
2015,10,21,三,2060621,2015-10-21,是,2,0,10,0,2026794.7142857143,1964772.7142857143,2014-10-21,,1,0
2015,10,22,四,2086785,2015-10-22,是,3,0,10,0,2028557.5714285714,1954197.5,2014-10-22,,0,0
2015,10,23,五,2284367,2015-10-23,否,4,0,10,0,2033154.7142857143,1995365.0,2014-10-23,,1,1
2015,10,24,六,2006749,2015-10-24,是,5,1,10,0,2027472.4285714286,2013970.0714285714,2014-10-24,,1,0
2015,10,25,日,1781784,2015-10-25,是,6,1,10,0,2032958.142857143,2029155.2142857143,2014-10-25,,0,0
2015,10,26,一,1974472,2015-10-26,否,0,0,10,0,2032317.2857142857,2028766.9285714286,2014-10-26,,0,1
2015,10,27,二,2021286,2015-10-27,否,1,0,10,0,2030866.2857142857,2028671.9285714286,2014-10-27,,1,0
2015,10,28,三,2050430,2015-10-28,是,2,0,10,0,2029410.4285714286,2028102.5714285714,2014-10-28,,1,0
2015,10,29,四,2050111,2015-10-29,是,3,0,10,0,2024171.2857142857,2026364.4285714286,2014-10-29,,0,0
2015,10,30,五,2251752,2015-10-30,否,4,0,10,0,2019512.0,2026333.357142857,2014-10-30,,1,1
2015,10,31,六,2025217,2015-10-31,是,5,1,10,0,2022150.2857142857,2024811.357142857,2014-10-31,,1,0
2015,11,1,日,1671763,2015-11-01,是,6,1,11,0,2006433.0,2019695.5714285714,2014-11-01,,0,0
2015,11,2,一,1998234,2015-11-02,否,0,0,11,0,2009827.5714285714,2021072.4285714286,2014-11-02,,0,1
2015,11,3,二,2013795,2015-11-03,否,1,0,11,0,2008757.4285714286,2019811.857142857,2014-11-03,,0,0
2015,11,4,三,2046859,2015-11-04,否,2,0,11,0,2008247.2857142857,2018828.857142857,2014-11-04,,0,0
2015,11,5,四,2074025,2015-11-05,否,3,0,11,0,2011663.5714285714,2017917.4285714286,2014-11-05,,0,0
2015,11,6,五,2272849,2015-11-06,否,4,0,11,0,2014677.4285714286,2017094.7142857143,2014-11-06,,1,0
2015,11,7,六,2060447,2015-11-07,是,5,1,11,0,2019710.2857142857,2020930.2857142857,2014-11-07,,1,0
2015,11,8,日,1717293,2015-11-08,是,6,1,11,0,2026214.5714285714,2016323.7857142857,2014-11-08,,0,0
2015,11,9,一,2004411,2015-11-09,否,0,0,11,0,2027097.0,2018462.2857142857,2014-11-09,,0,1
2015,11,10,二,2029280,2015-11-10,否,1,0,11,0,2029309.142857143,2019033.2857142857,2014-11-10,,0,0
2015,11,11,三,2057982,2015-11-11,否,2,0,11,0,2030898.142857143,2019572.7142857143,2014-11-11,,0,0
2015,11,12,四,2106202,2015-11-12,否,3,0,11,0,2035494.857142857,2023579.2142857143,2014-11-12,,0,0
2015,11,13,五,2330583,2015-11-13,否,4,0,11,0,2043742.5714285714,2029210.0,2014-11-13,,0,0
2015,11,14,六,2128618,2015-11-14,否,5,1,11,0,2053481.2857142857,2036595.7857142857,2014-11-14,,0,0
2015,11,15,日,1811585,2015-11-15,否,6,1,11,0,2066951.5714285714,2046583.0714285714,2014-11-15,,0,0
2015,11,16,一,2058469,2015-11-16,否,0,0,11,0,2074674.142857143,2050885.5714285714,2014-11-16,,0,0
2015,11,17,二,2047236,2015-11-17,否,1,0,11,0,2077239.2857142857,2053274.2142857143,2014-11-17,,0,0
2015,11,18,三,2092090,2015-11-18,否,2,0,11,0,2082111.857142857,2056505.0,2014-11-18,,0,0
2015,11,19,四,2096812,2015-11-19,否,3,0,11,0,2080770.4285714286,2058132.642857143,2014-11-19,,0,0
2015,11,20,五,2303473,2015-11-20,否,4,0,11,0,2076897.5714285714,2060320.0714285714,2014-11-20,,0,0
2015,11,21,六,2018972,2015-11-21,否,5,1,11,0,2061233.857142857,2057357.5714285714,2014-11-21,,0,0
2015,11,22,日,1777061,2015-11-22,否,6,1,11,0,2056301.857142857,2061626.7142857143,2014-11-22,,0,0
2015,11,23,一,2027454,2015-11-23,否,0,0,11,0,2051871.142857143,2063272.642857143,2014-11-23,,0,0
2015,11,24,二,2033092,2015-11-24,否,1,0,11,0,2049850.5714285714,2063544.9285714286,2014-11-24,,0,0
2015,11,25,三,2068603,2015-11-25,否,2,0,11,0,2046495.2857142857,2064303.5714285714,2014-11-25,,0,0
2015,11,26,四,2096030,2015-11-26,否,3,0,11,0,2046383.5714285714,2063577.0,2014-11-26,,0,0
2015,11,27,五,2276186,2015-11-27,否,4,0,11,0,2042485.4285714286,2059691.5,2014-11-27,,0,0
2015,11,28,六,2013730,2015-11-28,否,5,1,11,0,2041736.5714285714,2051485.2142857143,2014-11-28,,0,0
2015,11,29,日,1692555,2015-11-29,否,6,1,11,0,2029664.2857142857,2042983.0714285714,2014-11-29,,0,0
2015,11,30,一,1983381,2015-11-30,否,0,0,11,0,2023368.142857143,2037619.642857143,2014-11-30,,0,0
2015,12,1,二,2007814,2015-12-01,否,1,0,12,0,2019757.0,2034803.7857142857,2014-12-01,,0,0
2015,12,2,三,2056934,2015-12-02,否,2,0,12,0,2018090.0,2032292.642857143,2014-12-02,,0,0
2015,12,3,四,2081596,2015-12-03,否,3,0,12,0,2016028.0,2031205.7857142857,2014-12-03,,0,0
2015,12,4,五,2300963,2015-12-04,否,4,0,12,0,2019567.5714285714,2031026.5,2014-12-04,,1,0
2015,12,5,六,2154767,2015-12-05,是,5,1,12,0,2039715.7142857143,2040726.142857143,2014-12-05,,1,0
2015,12,6,日,1725955,2015-12-06,是,6,1,12,0,2044487.142857143,2037075.7142857143,2014-12-06,,0,0
2015,12,7,一,2027995,2015-12-07,否,0,0,12,0,2050860.5714285714,2037114.357142857,2014-12-07,,0,1
2015,12,8,二,2070285,2015-12-08,否,1,0,12,0,2059785.0,2039771.0,2014-12-08,,0,0
2015,12,9,三,2101330,2015-12-09,否,2,0,12,0,2066127.2857142857,2042108.642857143,2014-12-09,,0,0
2015,12,10,四,2131373,2015-12-10,否,3,0,12,0,2073238.2857142857,2044633.142857143,2014-12-10,,0,0
2015,12,11,五,2342559,2015-12-11,否,4,0,12,0,2079180.5714285714,2049374.0714285714,2014-12-11,,1,0
2015,12,12,六,2201670,2015-12-12,是,5,1,12,0,2085881.0,2062798.357142857,2014-12-12,,1,0
2015,12,13,日,1888303,2015-12-13,是,6,1,12,0,2109073.5714285714,2076780.357142857,2014-12-13,,0,0
2015,12,14,一,2067831,2015-12-14,否,0,0,12,0,2114764.4285714286,2082812.5,2014-12-14,,0,1
2015,12,15,二,2089276,2015-12-15,否,1,0,12,0,2117477.4285714286,2088631.2142857143,2014-12-15,,0,0
2015,12,16,三,2102334,2015-12-16,否,2,0,12,0,2117620.8571428573,2091874.0714285714,2014-12-16,,0,0
2015,12,17,四,2140498,2015-12-17,否,3,0,12,0,2118924.4285714286,2096081.357142857,2014-12-17,,0,0
2015,12,18,五,2367580,2015-12-18,否,4,0,12,0,2122498.8571428573,2100839.714285714,2014-12-18,,1,0
2015,12,19,六,2241560,2015-12-19,是,5,1,12,0,2128197.4285714286,2107039.214285714,2014-12-19,,1,0
2015,12,20,日,1896688,2015-12-20,是,6,1,12,0,2129395.285714286,2119234.4285714286,2014-12-20,,0,0
2015,12,21,一,2077206,2015-12-21,否,0,0,12,0,2130734.5714285714,2122749.5,2014-12-21,,0,1
2015,12,22,二,2107234,2015-12-22,否,1,0,12,0,2133300.0,2125388.714285714,2014-12-22,,0,0
2015,12,23,三,2185687,2015-12-23,否,2,0,12,0,2145207.5714285714,2131414.214285714,2014-12-23,,0,0
2015,12,24,四,2250695,2015-12-24,否,3,0,12,0,2160950.0,2139937.214285714,2014-12-24,,0,0
2015,12,25,五,2448812,2015-12-25,否,4,0,12,0,2172554.5714285714,2147526.714285714,2014-12-25,,1,0
2015,12,26,六,2132266,2015-12-26,是,5,1,12,0,2156941.1428571427,2142569.285714286,2014-12-26,,1,0
2015,12,27,日,1727389,2015-12-27,是,6,1,12,0,2132755.5714285714,2131075.4285714286,2014-12-27,,0,0
2015,12,28,一,2134250,2015-12-28,否,0,0,12,0,2140904.714285714,2135819.6428571427,2014-12-28,,0,1
2015,12,29,二,2182188,2015-12-29,否,1,0,12,0,2151612.4285714286,2142456.214285714,2014-12-29,,0,0
2015,12,30,三,2270704,2015-12-30,否,2,0,12,0,2163757.714285714,2154482.6428571427,2014-12-30,,0,0
2015,12,31,四,3028347,2015-12-31,否,3,0,12,0,2274850.8571428573,2217900.4285714286,2014-12-31,,1,0
2016,1,1,五,1873454,2016-01-01,是,4,0,1,1,2192656.8571428573,2182605.714285714,2015-01-01,1796950.0,1,0
2016,1,2,六,1846862,2016-01-02,是,5,1,1,1,2151884.8571428573,2154413.0,2015-01-02,1830184.0,1,0
2016,1,3,日,1507044,2016-01-03,是,6,1,1,1,2120407.0,2126581.285714286,2015-01-03,1802037.0,0,0
2016,1,4,一,1991063,2016-01-04,否,0,0,1,1,2099951.714285714,2120428.214285714,2015-01-04,1585463.0,0,1
2016,1,5,二,2044627,2016-01-05,否,1,0,1,1,2080300.142857143,2115956.285714286,2015-01-05,1915326.0,0,0
2016,1,6,三,2083830,2016-01-06,否,2,0,1,1,2053603.857142857,2108680.785714286,2015-01-06,1945591.0,0,0
2016,1,7,四,2086100,2016-01-07,否,3,0,1,1,1918997.142857143,2096924.0,2015-01-07,1965860.0,0,0
2016,1,8,五,2272659,2016-01-08,否,4,0,1,1,1976026.4285714286,2084341.642857143,2015-01-08,1987913.0,1,0
2016,1,9,六,2028194,2016-01-09,是,5,1,1,1,2001931.0,2076907.9285714286,2015-01-09,2163929.0,1,0
2016,1,10,日,1638885,2016-01-10,是,6,1,1,1,2020765.4285714286,2070586.2142857143,2015-01-10,1897089.0,0,0
2016,1,11,一,2038895,2016-01-11,否,0,0,1,1,2027598.5714285714,2063775.142857143,2015-01-11,1551238.0,0,1
2016,1,12,二,2062860,2016-01-12,否,1,0,1,1,2030203.2857142857,2055251.7142857143,2015-01-12,1935793.0,0,0
2016,1,13,三,2088213,2016-01-13,否,2,0,1,1,2030829.4285714286,2042216.642857143,2015-01-13,1954358.0,0,0
2016,1,14,四,2132908,2016-01-14,否,3,0,1,1,2037516.2857142857,1978256.7142857143,2015-01-14,1969032.0,0,0
2016,1,15,五,2358448,2016-01-15,否,4,0,1,1,2049771.857142857,2012899.142857143,2015-01-15,2003565.0,1,0
2016,1,16,六,1734775,2016-01-16,是,5,1,1,1,2007854.857142857,2004892.9285714286,2015-01-16,2212934.0,1,0
2016,1,17,日,1489059,2016-01-17,是,6,1,1,1,1986451.142857143,2003608.2857142857,2015-01-17,1884434.0,0,0
2016,1,18,一,2051236,2016-01-18,否,0,0,1,1,1988214.142857143,2007906.357142857,2015-01-18,1631624.0,0,1
2016,1,19,二,2090992,2016-01-19,否,1,0,1,1,1992233.0,2011218.142857143,2015-01-19,1913736.0,0,0
2016,1,20,三,2240207,2016-01-20,否,2,0,1,1,2013946.4285714286,2022387.9285714286,2015-01-20,2012293.0,0,0
2016,1,21,四,2148132,2016-01-21,否,3,0,1,1,2016121.2857142857,2026818.7857142857,2015-01-21,1976113.0,0,0
2016,1,22,五,2308657,2016-01-22,否,4,0,1,1,2009008.2857142857,2029390.0714285714,2015-01-22,1992942.0,1,0
2016,1,23,六,1862081,2016-01-23,是,5,1,1,1,2027194.857142857,2017524.857142857,2015-01-23,2142013.0,1,0
2016,1,24,日,1581829,2016-01-24,是,6,1,1,1,2040447.7142857143,2013449.4285714286,2015-01-24,1901482.0,0,0
2016,1,25,一,2035606,2016-01-25,否,0,0,1,1,2038214.857142857,2013214.5,2015-01-25,1596872.0,0,1
2016,1,26,二,2164421,2016-01-26,否,1,0,1,1,2048704.7142857143,2020468.857142857,2015-01-26,1904495.0,0,0
2016,1,27,三,2165515,2016-01-27,否,2,0,1,1,2038034.4285714286,2025990.4285714286,2015-01-27,2055511.0,0,0
2016,1,28,四,2164245,2016-01-28,否,3,0,1,1,2040336.2857142857,2028228.7857142857,2015-01-28,2022619.0,0,0
2016,1,29,五,2285823,2016-01-29,否,4,0,1,1,2037074.2857142857,2023041.2857142857,2015-01-29,2041400.0,0,0
2016,1,30,六,2250688,2016-01-30,否,5,1,1,1,2092589.5714285714,2059892.2142857143,2015-01-30,2148037.0,1,0
2016,1,31,日,1863818,2016-01-31,是,6,1,1,1,2132873.714285714,2086660.7142857143,2015-01-31,1951006.0,0,0
2016,2,1,一,2170556,2016-02-01,否,0,0,2,1,2152152.285714286,2095183.5714285714,2015-02-01,1674182.0,0,1
2016,2,2,二,2212891,2016-02-02,否,1,0,2,1,2159076.5714285714,2103890.6428571427,2015-02-02,1964993.0,0,0
2016,2,3,三,2231390,2016-02-03,否,2,0,2,1,2168487.285714286,2103260.8571428573,2015-02-03,2043308.0,0,0
2016,2,4,四,2200381,2016-02-04,否,3,0,2,1,2173649.5714285714,2106992.9285714286,2015-02-04,2037181.0,0,0
2016,2,5,五,2120625,2016-02-05,否,4,0,2,1,2150049.8571428573,2093562.0714285714,2015-02-05,2070304.0,1,0
2016,2,6,六,1266416,2016-02-06,是,5,1,2,1,2009439.5714285714,2051014.5714285714,2015-02-06,2217979.0,1,0
2016,2,7,日,796923,2016-02-07,是,6,1,2,1,1857026.0,1994949.857142857,2015-02-07,1971770.0,1,0
2016,2,8,一,1335813,2016-02-08,是,0,0,2,1,1737777.0,1944964.642857143,2015-02-08,1677919.0,1,0
2016,2,9,二,1378436,2016-02-09,是,1,0,2,1,1618569.142857143,1888822.857142857,2015-02-09,2023553.0,1,0
2016,2,10,三,1643528,2016-02-10,是,2,0,2,1,1534588.857142857,1851538.0714285714,2015-02-10,2152075.0,1,0
2016,2,11,四,1679013,2016-02-11,是,3,0,2,1,1460107.7142857143,1816878.642857143,2015-02-11,2174660.0,1,0
2016,2,12,五,1827352,2016-02-12,是,4,0,2,1,1418211.5714285714,1784130.7142857143,2015-02-12,2191011.0,1,0
2016,2,13,六,1904232,2016-02-13,是,5,1,2,1,1509328.142857143,1759383.857142857,2015-02-13,2310343.0,1,0
2016,2,14,日,1571141,2016-02-14,是,6,1,2,1,1619930.7142857143,1738478.357142857,2015-02-14,1972064.0,0,0
2016,2,15,一,2028640,2016-02-15,否,0,0,2,1,1718906.0,1728341.5,2015-02-15,1636321.0,0,1
2016,2,16,二,2085919,2016-02-16,否,1,0,2,1,1819975.0,1719272.0714285714,2015-02-16,2007257.0,0,0
2016,2,17,三,2136856,2016-02-17,否,2,0,2,1,1890450.4285714286,1712519.642857143,2015-02-17,1761184.0,0,0
2016,2,18,四,2158920,2016-02-18,否,3,0,2,1,1959008.5714285714,1709558.142857143,2015-02-18,751526.0,0,0
2016,2,19,五,2311918,2016-02-19,否,4,0,2,1,2028232.2857142857,1723221.9285714286,2015-02-19,1342552.0,1,0
2016,2,20,六,2115034,2016-02-20,是,5,1,2,1,2058346.857142857,1783837.5,2015-02-20,1356261.0,1,0
2016,2,21,日,1884439,2016-02-21,是,6,1,2,1,2103103.714285714,1861517.2142857143,2015-02-21,1678593.0,0,0
2016,2,22,一,2140084,2016-02-22,否,0,0,2,1,2119024.285714286,1918965.142857143,2015-02-22,1653840.0,0,1
2016,2,23,二,2143574,2016-02-23,否,1,0,2,1,2127260.714285714,1973617.857142857,2015-02-23,1578871.0,0,0
2016,2,24,三,2173495,2016-02-24,否,2,0,2,1,2132494.8571428573,2011472.642857143,2015-02-24,1980871.0,0,0
2016,2,25,四,2171076,2016-02-25,否,3,0,2,1,2134231.4285714286,2046620.0,2015-02-25,2037969.0,0,0
2016,2,26,五,2380611,2016-02-26,否,4,0,2,1,2144044.714285714,2086138.5,2015-02-26,2152779.0,1,0
2016,2,27,六,1942140,2016-02-27,是,5,1,2,1,2119345.5714285714,2088846.2142857143,2015-02-27,2031991.0,1,0
2016,2,28,日,2123822,2016-02-28,是,6,1,2,1,2153543.1428571427,2128323.4285714286,2015-02-28,2081276.0,1,0
2016,2,29,一,1745717,2016-02-29,是,0,0,2,1,2097205.0,2108114.6428571427,2015-02-28,2081276.0,0,0
2016,3,1,二,2070860,2016-03-01,否,1,0,3,0,2086817.2857142857,2107039.0,2015-03-01,1715067.0,0,1
2016,3,2,三,2120446,2016-03-02,否,2,0,3,0,2079238.857142857,2105866.8571428573,2015-03-02,1994187.0,0,0
2016,3,3,四,2125366,2016-03-03,否,3,0,3,0,2072708.857142857,2103470.1428571427,2015-03-03,2054679.0,0,0
2016,3,4,五,2326502,2016-03-04,否,4,0,3,0,2064979.0,2104511.8571428573,2015-03-04,2074934.0,1,0
2016,3,5,六,2091533,2016-03-05,是,5,1,3,0,2086320.857142857,2102833.214285714,2015-03-05,2081005.0,1,0
2016,3,6,日,1756332,2016-03-06,是,6,1,3,0,2033822.2857142857,2093682.7142857143,2015-03-06,2303705.0,0,0
2016,3,7,一,2046756,2016-03-07,否,0,0,3,0,2076827.857142857,2087016.4285714286,2015-03-07,2165069.0,0,1
2016,3,8,二,2093281,2016-03-08,否,1,0,3,0,2080030.857142857,2083424.0714285714,2015-03-08,1856581.0,0,0
2016,3,9,三,2122383,2016-03-09,否,2,0,3,0,2080307.5714285714,2079773.2142857143,2015-03-09,1976908.0,0,0
2016,3,10,四,2176204,2016-03-10,否,3,0,3,0,2087570.142857143,2080139.5,2015-03-10,2043045.0,0,0
2016,3,11,五,2395222,2016-03-11,否,4,0,3,0,2097387.285714286,2081183.142857143,2015-03-11,2074794.0,1,0
2016,3,12,六,2035270,2016-03-12,是,5,1,3,0,2089349.7142857143,2087835.2857142857,2015-03-12,2089203.0,1,0
2016,3,13,日,1770284,2016-03-13,是,6,1,3,0,2091342.857142857,2062582.5714285714,2015-03-13,2277913.0,0,0
2016,3,14,一,2075900,2016-03-14,否,0,0,3,0,2095506.2857142857,2086167.0714285714,2015-03-14,2130819.0,0,1
2016,3,15,二,2110896,2016-03-15,否,1,0,3,0,2098022.714285714,2089026.7857142857,2015-03-15,1752420.0,0,0
2016,3,16,三,2147097,2016-03-16,否,2,0,3,0,2101553.285714286,2090930.4285714286,2015-03-16,1986568.0,0,0
2016,3,17,四,2144348,2016-03-17,否,3,0,3,0,2097002.4285714286,2092286.2857142857,2015-03-17,2023027.0,0,0
2016,3,18,五,2357983,2016-03-18,否,4,0,3,0,2091682.5714285714,2094534.9285714286,2015-03-18,2074299.0,1,0
2016,3,19,六,1944280,2016-03-19,是,5,1,3,0,2078684.0,2084016.857142857,2015-03-19,2074453.0,1,0
2016,3,20,日,1734132,2016-03-20,是,6,1,3,0,2073519.4285714286,2082431.142857143,2015-03-20,2261770.0,0,0
2016,3,21,一,2113011,2016-03-21,否,0,0,3,0,2078821.0,2087163.642857143,2015-03-21,1996906.0,0,1
2016,3,22,二,2124121,2016-03-22,否,1,0,3,0,2080710.2857142857,2089366.5,2015-03-22,1642602.0,0,0
2016,3,23,三,2177955,2016-03-23,否,2,0,3,0,2085118.5714285714,2093335.9285714286,2015-03-23,1955818.0,0,0
2016,3,24,四,2192311,2016-03-24,否,3,0,3,0,2091970.4285714286,2094486.4285714286,2015-03-24,2027070.0,0,0
2016,3,25,五,2430700,2016-03-25,否,4,0,3,0,2102358.5714285714,2097020.5714285714,2015-03-25,2075806.0,1,0
2016,3,26,六,2144020,2016-03-26,是,5,1,3,0,2130892.8571428573,2104788.4285714286,2015-03-26,2102538.0,1,0
2016,3,27,日,1765097,2016-03-27,是,6,1,3,0,2135316.4285714286,2104417.9285714286,2015-03-27,2306849.0,0,0
2016,3,28,一,2119715,2016-03-28,否,0,0,3,0,2136274.1428571427,2107547.5714285714,2015-03-28,2042943.0,0,1
2016,3,29,二,2115928,2016-03-29,否,1,0,3,0,2135103.714285714,2107907.0,2015-03-29,1723325.0,0,0
2016,3,30,三,2124315,2016-03-30,否,2,0,3,0,2127440.8571428573,2106279.714285714,2015-03-30,1962335.0,0,0
2016,3,31,四,2142034,2016-03-31,否,3,0,3,0,2120258.4285714286,2106114.4285714286,2015-03-31,2001689.0,0,0
2016,4,1,五,2290586,2016-04-01,否,4,0,4,0,2100242.1428571427,2101300.3571428573,2015-04-01,2048305.0,1,0
2016,4,2,六,1831245,2016-04-02,是,5,1,4,0,2055560.0,2093226.4285714286,2015-04-02,2158720.0,1,0
2016,4,3,日,1655160,2016-04-03,是,6,1,4,0,2039854.7142857143,2087585.5714285714,2015-04-03,1769724.0,1,0
2016,4,4,一,1480686,2016-04-04,是,0,0,4,0,1948564.857142857,2042419.5,2015-04-04,1674820.0,1,0
2016,4,5,二,1546725,2016-04-05,是,1,0,4,0,1867250.142857143,2001176.9285714286,2015-04-05,1510349.0,0,0
2016,4,6,三,2042835,2016-04-06,否,2,0,4,0,1855610.142857143,1991525.5,2015-04-06,1579297.0,0,1
2016,4,7,四,2083337,2016-04-07,否,3,0,4,0,1847224.857142857,1983741.642857143,2015-04-07,1983465.0,0,0
2016,4,8,五,2262496,2016-04-08,否,4,0,4,0,1843212.0,1971727.0714285714,2015-04-08,2028915.0,1,0
2016,4,9,六,1986909,2016-04-09,是,5,1,4,0,1865449.7142857143,1960504.857142857,2015-04-09,2061803.0,1,0
2016,4,10,日,1639842,2016-04-10,是,6,1,4,0,1863261.4285714286,1951558.0714285714,2015-04-10,2275422.0,0,0
2016,4,11,一,2030065,2016-04-11,否,0,0,4,0,1941744.142857143,1945154.5,2015-04-11,1966373.0,0,1
2016,4,12,二,2071344,2016-04-12,否,1,0,4,0,2016689.7142857143,1941969.9285714286,2015-04-12,1656018.0,0,0
2016,4,13,三,2077048,2016-04-13,否,2,0,4,0,2021577.2857142857,1938593.7142857143,2015-04-13,1968264.0,0,0
2016,4,14,四,2114514,2016-04-14,否,3,0,4,0,2026031.142857143,1936628.0,2015-04-14,2003426.0,0,0
2016,4,15,五,2305264,2016-04-15,否,4,0,4,0,2032140.857142857,1937676.4285714286,2015-04-15,2025021.0,1,0
